5 Minutes,Lane 1 Speed (mph),Lane 1 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 3 Speed (mph),Lane 3 Flow (Veh/5 Minutes),Lane 4 Speed (mph),Lane 4 Flow (Veh/5 Minutes),Lane 5 Speed (mph),Lane 5 Flow (Veh/5 Minutes),Speed (mph),Flow (Veh/5 Minutes),# Lane Points,% Observed
9/13/2022 21:20,77.10,44,74.60,52,71.80,32,66.10,35,63.90,22,71.80,185,5,100.00
9/13/2022 21:25,77.10,49,74.30,55,72.70,35,63.10,49,64.20,18,71.10,206,5,100.00
9/13/2022 21:30,76.90,42,74.10,43,73.10,42,63.10,53,64.40,22,70.50,202,5,100.00
9/13/2022 21:35,77.40,54,74.80,44,71.90,38,65.60,41,64.50,9,72.40,186,5,100.00
9/13/2022 21:40,77.20,34,74.70,47,72.40,31,68.30,32,63.80,8,72.90,152,5,100.00
9/13/2022 21:45,77.10,30,74.90,38,71.40,32,68.10,38,64.20,8,72.20,146,5,100.00
9/13/2022 21:50,76.90,31,73.50,43,72.00,33,67.80,29,64.40,12,72.00,148,5,100.00
9/13/2022 21:55,76.80,26,74.80,32,72.50,33,68.80,24,64.60,11,72.60,126,5,100.00
9/13/2022 22:00,76.70,34,75.10,34,69.90,30,68.90,26,64.60,11,72.30,135,5,100.00
9/13/2022 22:05,76.10,36,74.50,42,69.00,36,69.50,26,64.10,9,72.10,149,5,100.00
9/13/2022 22:10,75.20,42,74.00,38,70.90,35,69.50,26,64.30,8,72.30,149,5,100.00
9/13/2022 22:15,75.90,29,74.00,41,72.30,36,70.00,29,64.60,9,72.60,144,5,100.00
9/13/2022 22:20,76.40,39,74.00,47,72.30,27,70.00,25,64.70,8,73.10,146,5,100.00
9/13/2022 22:25,76.60,33,74.30,42,70.80,29,67.40,24,64.70,9,72.30,137,5,100.00
9/13/2022 22:30,76.80,33,75.10,40,71.90,26,68.10,20,64.70,10,73.00,129,5,100.00
9/13/2022 22:35,76.80,29,73.60,41,72.50,27,68.30,29,64.60,5,72.60,131,5,100.00
9/13/2022 22:40,76.60,25,74.20,33,72.10,21,69.00,16,64.60,3,73.20,98,5,100.00
9/13/2022 22:45,76.40,23,74.30,29,72.50,17,69.00,24,64.60,7,72.50,100,5,100.00
9/13/2022 22:50,76.70,26,74.60,31,71.40,18,69.40,22,64.70,4,73.00,101,5,100.00
9/13/2022 22:55,76.70,18,74.40,20,72.10,16,69.50,13,64.60,8,72.60,75,5,100.00
9/13/2022 23:00,76.40,21,74.00,29,72.30,20,69.60,16,64.50,5,72.90,91,5,100.00
9/13/2022 23:05,76.40,15,74.00,23,72.40,14,68.50,11,64.20,2,73.00,65,5,100.00
9/13/2022 23:10,76.50,13,74.10,17,72.00,11,68.10,16,64.30,3,72.10,60,5,100.00
9/13/2022 23:15,76.30,14,74.10,16,72.10,15,68.90,18,64.40,4,72.10,67,5,100.00
9/13/2022 23:20,76.40,17,74.10,25,72.20,14,68.70,11,64.60,3,73.00,70,5,100.00
9/13/2022 23:25,76.50,12,74.40,27,72.50,15,69.00,11,64.60,2,73.20,67,5,100.00
9/13/2022 23:30,76.50,14,74.20,22,71.00,16,69.20,10,64.60,4,72.60,66,5,100.00
9/13/2022 23:35,76.40,14,74.10,15,71.20,15,68.50,4,64.60,2,73.00,50,5,100.00
9/13/2022 23:40,76.50,13,74.00,13,71.90,18,69.00,11,64.60,1,72.80,56,5,100.00
9/13/2022 23:45,76.60,11,74.00,20,72.00,14,69.10,8,64.60,2,73.00,55,5,100.00
9/13/2022 23:50,76.60,14,74.10,17,72.20,7,68.20,9,64.50,1,73.20,48,5,100.00
9/13/2022 23:55,76.60,7,74.30,19,72.30,10,68.70,7,64.60,1,73.10,44,5,100.00
9/14/2022 0:00,76.50,8,74.00,15,72.00,7,69.20,9,64.50,1,72.80,40,5,100.00
9/14/2022 0:05,76.50,7,73.60,15,72.20,9,69.20,9,64.50,0,72.80,40,5,100.00
9/14/2022 0:10,76.50,3,73.80,14,72.30,9,69.50,8,64.60,1,72.40,35,5,100.00
9/14/2022 0:15,76.50,7,74.00,7,72.20,6,68.80,5,64.60,0,73.20,25,5,100.00
9/14/2022 0:20,76.50,0,74.00,14,71.90,7,69.00,11,64.40,1,71.60,33,5,100.00
9/14/2022 0:25,76.50,5,74.00,12,72.20,9,69.40,3,64.40,0,73.40,29,5,100.00
9/14/2022 0:30,76.50,10,74.10,15,71.70,11,68.60,3,64.30,2,73.20,41,5,100.00
9/14/2022 0:35,76.50,3,74.00,9,72.00,7,69.00,5,64.40,2,72.00,26,5,100.00
9/14/2022 0:40,76.50,5,74.00,11,72.20,9,69.30,5,64.40,0,73.10,30,5,100.00
9/14/2022 0:45,76.60,4,73.90,12,72.20,8,69.50,5,64.30,1,72.80,30,5,100.00
9/14/2022 0:50,76.50,5,74.00,9,71.90,4,69.60,4,64.10,1,73.00,23,5,100.00
9/14/2022 0:55,76.40,4,74.00,12,72.10,9,68.80,9,64.10,0,72.40,34,5,100.00
9/14/2022 1:00,76.30,4,73.90,12,71.40,3,69.50,9,64.40,3,71.80,31,5,100.00
9/14/2022 1:05,76.30,4,73.80,10,71.80,6,69.70,3,64.60,2,72.50,25,5,100.00
9/14/2022 1:10,76.40,3,74.00,8,72.10,7,68.60,5,64.60,1,72.20,24,5,100.00
9/14/2022 1:15,76.30,5,73.90,13,72.20,6,69.10,4,64.70,2,72.70,30,5,100.00
9/14/2022 1:20,76.40,4,74.00,9,72.20,6,68.20,5,64.70,1,72.40,25,5,100.00
9/14/2022 1:25,76.40,7,74.10,14,72.10,6,68.50,6,64.60,1,73.00,34,5,100.00
9/14/2022 1:30,76.60,10,73.90,18,72.10,3,69.30,6,64.60,0,73.70,37,5,100.00
9/14/2022 1:35,76.50,4,74.00,9,72.20,5,69.50,10,64.60,1,72.20,29,5,100.00
9/14/2022 1:40,76.50,4,74.10,8,71.90,3,69.80,3,64.60,1,73.10,19,5,100.00
9/14/2022 1:45,76.60,5,74.10,7,72.20,3,69.90,4,65.00,1,73.10,20,5,100.00
9/14/2022 1:50,76.50,4,74.10,5,72.20,5,69.70,2,64.70,1,73.00,17,5,100.00
9/14/2022 1:55,76.50,4,74.10,13,72.30,11,69.70,6,64.50,1,72.80,35,5,100.00
9/14/2022 2:00,76.40,4,74.10,15,72.40,7,69.70,3,64.50,0,73.60,29,5,100.00
9/14/2022 2:05,76.50,4,74.00,14,72.30,6,69.70,4,64.50,0,73.40,28,5,100.00
9/14/2022 2:10,76.50,10,74.00,10,72.30,9,69.80,5,64.30,1,73.40,35,5,100.00
9/14/2022 2:15,76.30,2,74.10,9,71.30,6,69.30,9,64.20,1,71.70,27,5,100.00
9/14/2022 2:20,76.40,6,73.80,14,71.40,9,69.60,5,64.20,1,72.80,35,5,100.00
9/14/2022 2:25,76.50,5,74.00,10,71.90,5,69.70,4,64.20,0,73.40,24,5,100.00
9/14/2022 2:30,76.50,11,74.10,14,72.30,5,68.70,1,64.20,0,74.50,31,5,100.00
9/14/2022 2:35,76.40,16,74.20,16,72.20,10,69.60,1,64.20,0,74.40,43,5,100.00
9/14/2022 2:40,76.30,15,74.30,16,72.50,19,69.70,2,64.40,1,73.90,53,5,100.00
9/14/2022 2:45,76.10,6,74.40,17,72.50,15,68.10,6,64.40,1,72.90,45,5,100.00
9/14/2022 2:50,76.20,8,74.20,8,72.40,4,68.30,7,64.40,1,72.70,28,5,100.00
9/14/2022 2:55,76.30,7,74.10,12,72.60,14,69.10,7,64.50,1,72.90,41,5,100.00
9/14/2022 3:00,76.40,9,73.20,22,72.50,14,69.60,7,64.50,0,73.10,52,5,100.00
9/14/2022 3:05,76.50,14,73.80,19,72.50,15,69.10,5,64.50,1,73.50,54,5,100.00
9/14/2022 3:10,76.50,10,73.40,21,72.10,15,69.60,5,64.80,1,73.10,52,5,100.00
9/14/2022 3:15,76.50,13,73.60,21,72.30,16,68.50,5,64.40,1,73.30,56,5,100.00
9/14/2022 3:20,76.60,19,73.50,25,71.20,19,69.10,5,64.40,0,73.40,68,5,100.00
9/14/2022 3:25,76.40,26,74.30,34,71.60,16,69.20,15,64.40,0,73.60,91,5,100.00
9/14/2022 3:30,76.50,25,74.00,26,71.80,19,69.20,13,64.50,1,73.40,84,5,100.00
9/14/2022 3:35,76.60,30,74.20,37,72.10,21,69.30,7,64.50,2,73.90,97,5,100.00
9/14/2022 3:40,76.80,18,74.30,28,71.20,20,69.50,9,64.50,0,73.50,75,5,100.00
9/14/2022 3:45,76.50,30,73.50,36,69.20,29,69.90,15,64.50,0,72.70,110,5,100.00
9/14/2022 3:50,76.20,19,73.80,29,71.00,18,70.10,10,64.20,2,73.00,78,5,100.00
9/14/2022 3:55,76.60,38,74.10,36,71.50,23,68.80,17,64.30,2,73.50,116,5,100.00
9/14/2022 4:00,76.90,41,74.80,44,72.10,21,68.80,22,64.30,3,73.80,131,5,100.00
9/14/2022 4:05,76.90,41,76.00,46,73.00,28,68.10,15,64.30,0,74.70,130,5,100.00
9/14/2022 4:10,76.40,42,75.30,52,72.40,32,69.10,14,64.30,0,74.30,140,5,100.00
9/14/2022 4:15,76.80,70,74.40,59,73.50,44,69.50,26,64.00,2,74.30,201,5,100.00
9/14/2022 4:20,76.00,59,73.30,60,74.70,44,69.70,22,64.00,0,74.10,185,5,100.00
9/14/2022 4:25,75.50,74,73.00,58,71.40,40,67.80,27,64.10,2,72.80,201,5,100.00
9/14/2022 4:30,76.60,81,73.80,67,74.10,50,65.60,37,64.40,2,73.50,237,5,100.00
9/14/2022 4:35,75.10,100,70.00,79,74.70,66,69.10,37,64.40,2,72.70,284,5,100.00
9/14/2022 4:40,75.20,91,73.30,88,74.50,61,71.10,40,64.40,0,73.90,280,5,100.00
9/14/2022 4:45,75.80,93,74.50,73,71.80,48,69.50,33,64.50,1,73.80,248,5,100.00
9/14/2022 4:50,74.80,98,74.00,88,72.50,59,64.50,44,64.50,4,72.40,293,5,100.00
9/14/2022 4:55,72.30,120,73.30,92,73.90,66,68.30,39,64.10,5,72.30,322,5,100.00
9/14/2022 5:00,75.60,141,75.70,105,72.60,76,66.90,53,64.40,9,73.60,384,5,100.00
9/14/2022 5:05,77.60,127,76.70,113,75.10,71,68.00,48,64.50,8,75.30,367,5,100.00
9/14/2022 5:10,78.30,147,76.20,117,78.00,87,69.60,56,64.70,8,76.20,415,5,100.00
9/14/2022 5:15,78.10,164,76.10,121,76.70,89,69.50,81,64.80,10,75.50,465,5,100.00
9/14/2022 5:20,78.40,143,76.20,114,77.40,90,72.30,63,64.30,11,76.30,421,5,100.00
9/14/2022 5:25,77.50,177,76.00,124,76.20,91,72.30,66,64.40,10,75.80,468,5,100.00
9/14/2022 5:30,76.90,172,75.70,130,76.80,100,72.20,69,64.40,8,75.70,479,5,100.00
9/14/2022 5:35,76.30,183,73.80,141,75.40,101,73.70,85,64.60,11,74.80,521,5,100.00
9/14/2022 5:40,73.50,170,72.70,136,72.90,121,72.10,85,64.80,15,72.70,527,5,100.00
9/14/2022 5:45,73.50,163,73.30,134,71.40,105,71.90,84,64.60,13,72.50,499,5,100.00
9/14/2022 5:50,74.40,167,72.90,131,73.40,111,71.40,91,65.00,23,72.90,523,5,100.00
9/14/2022 5:55,74.20,169,72.90,133,70.80,95,70.10,74,64.60,10,72.30,481,5,100.00
9/14/2022 6:00,70.30,166,69.30,119,67.30,96,64.00,79,62.60,19,68.10,479,5,100.00
9/14/2022 6:05,67.40,191,65.10,131,64.10,116,61.00,91,62.20,16,64.90,545,5,100.00
9/14/2022 6:10,66.30,182,65.40,146,64.40,107,62.90,106,63.70,22,65.00,563,5,100.00
9/14/2022 6:15,66.10,173,65.20,144,64.80,109,64.20,89,64.00,18,65.20,533,5,100.00
9/14/2022 6:20,66.00,176,64.30,148,63.60,113,60.10,100,63.80,27,63.90,564,5,100.00
9/14/2022 6:25,64.30,164,62.40,138,64.20,103,58.90,96,63.30,21,62.70,522,5,100.00
9/14/2022 6:30,63.60,178,64.30,142,60.60,121,57.80,109,63.90,19,62.00,569,5,100.00
9/14/2022 6:35,64.00,160,64.50,141,60.20,108,59.70,115,64.30,22,62.50,546,5,100.00
9/14/2022 6:40,64.60,177,64.10,143,61.30,128,60.40,107,63.60,18,62.90,573,5,100.00
9/14/2022 6:45,65.00,169,63.90,142,63.00,130,59.90,136,62.70,30,63.10,607,5,100.00
9/14/2022 6:50,65.50,153,63.60,136,60.70,122,59.90,106,62.90,40,62.70,557,5,100.00
9/14/2022 6:55,65.90,175,62.80,134,61.40,115,58.30,107,63.60,39,62.70,570,5,100.00
9/14/2022 7:00,65.30,178,63.90,145,60.90,122,57.90,122,63.00,38,62.40,605,5,100.00
9/14/2022 7:05,65.70,174,64.20,140,60.70,116,59.00,126,64.70,37,62.90,593,5,100.00
9/14/2022 7:10,65.20,168,62.90,147,61.20,121,59.80,117,64.10,45,62.70,598,5,100.00
9/14/2022 7:15,63.80,179,62.30,149,61.40,132,57.20,127,65.80,40,61.70,627,5,100.00
9/14/2022 7:20,53.90,159,56.70,152,56.60,125,52.30,118,64.70,52,55.80,606,5,100.00
9/14/2022 7:25,38.50,125,39.40,124,42.20,111,39.90,123,59.70,90,43.00,573,5,100.00
9/14/2022 7:30,48.90,144,48.80,120,49.80,118,47.70,130,60.80,70,50.20,582,5,100.00
9/14/2022 7:35,48.30,149,49.80,138,50.00,121,49.50,138,61.60,71,50.80,617,5,100.00
9/14/2022 7:40,49.40,149,50.80,135,50.70,122,49.50,142,61.00,92,51.60,640,5,100.00
9/14/2022 7:45,53.80,155,55.10,130,54.10,116,50.00,136,62.90,103,54.80,640,5,100.00
9/14/2022 7:50,42.50,147,45.70,137,46.10,128,42.70,148,56.20,97,45.90,657,5,100.00
9/14/2022 7:55,44.00,134,45.60,143,44.50,128,40.90,133,56.20,103,45.80,641,5,100.00
9/14/2022 8:00,41.40,151,42.60,141,42.70,128,42.30,133,61.40,94,45.00,647,5,100.00
9/14/2022 8:05,33.20,135,37.40,122,36.70,135,37.10,137,56.80,109,39.60,638,5,100.00
9/14/2022 8:10,26.60,117,29.90,126,30.20,124,31.30,125,51.40,118,33.80,610,5,100.00
9/14/2022 8:15,21.60,113,24.10,112,24.40,109,25.40,113,44.90,124,28.40,571,5,100.00
9/14/2022 8:20,19.60,116,22.50,123,23.50,123,24.10,125,45.00,110,26.60,597,5,100.00
9/14/2022 8:25,26.80,141,28.10,141,28.90,123,27.90,150,47.40,115,31.20,670,5,100.00
9/14/2022 8:30,43.80,152,41.70,121,40.50,124,38.70,123,55.50,72,43.00,592,5,100.00
9/14/2022 8:35,51.30,143,49.00,136,48.10,145,45.30,160,59.20,76,49.60,660,5,100.00
9/14/2022 8:40,55.20,144,49.10,131,49.50,123,47.00,146,62.50,75,51.70,619,5,100.00
9/14/2022 8:45,56.40,142,52.70,120,50.10,113,48.00,138,63.90,70,53.30,583,5,100.00
9/14/2022 8:50,57.40,142,54.50,129,49.10,108,47.90,134,62.90,74,53.80,587,5,100.00
9/14/2022 8:55,59.30,146,56.40,115,51.10,110,50.90,128,64.40,69,55.90,568,5,100.00
9/14/2022 9:00,64.60,135,61.50,113,58.80,112,56.00,121,65.00,55,60.80,536,5,100.00
9/14/2022 9:05,66.40,130,63.70,130,59.20,107,55.20,128,65.10,35,61.50,530,5,100.00
9/14/2022 9:10,67.10,146,64.60,123,59.90,109,58.40,125,65.80,42,63.00,545,5,100.00
9/14/2022 9:15,67.40,155,64.10,129,58.90,100,57.80,142,67.50,45,62.80,571,5,100.00
9/14/2022 9:20,68.60,138,65.30,127,58.60,112,60.00,124,68.30,55,63.90,556,5,100.00
9/14/2022 9:25,68.20,150,64.50,130,58.00,99,59.50,114,66.80,42,63.40,535,5,100.00
9/14/2022 9:30,67.40,159,63.30,130,58.20,117,57.80,131,65.50,54,62.40,591,5,100.00
9/14/2022 9:35,68.20,167,63.60,138,59.60,106,58.30,124,64.10,44,63.10,579,5,100.00
9/14/2022 9:40,68.80,160,62.70,122,60.70,117,59.00,120,65.80,38,63.40,557,5,100.00
9/14/2022 9:45,68.30,139,65.40,118,61.90,109,59.30,119,66.70,38,64.10,523,5,100.00
9/14/2022 9:50,69.30,148,64.50,122,60.90,103,59.80,119,67.70,44,64.40,536,5,100.00
9/14/2022 9:55,70.00,134,65.40,117,59.00,82,60.40,109,65.20,49,64.50,491,5,100.00
9/14/2022 10:00,70.60,145,66.30,129,61.20,101,59.90,119,66.10,42,65.10,536,5,100.00
9/14/2022 10:05,70.50,118,67.60,115,61.00,89,58.40,106,66.90,40,64.90,468,5,100.00
9/14/2022 10:10,70.40,139,67.10,126,62.90,112,57.60,124,65.50,40,64.80,541,5,100.00
9/14/2022 10:15,71.90,116,67.00,108,61.80,92,55.40,118,65.20,35,64.10,469,5,100.00
9/14/2022 10:20,70.10,140,66.40,130,63.50,111,57.60,116,63.70,46,64.70,543,5,100.00
9/14/2022 10:25,69.90,146,67.30,121,62.20,94,60.50,113,62.70,41,65.20,515,5,100.00
9/14/2022 10:30,71.10,135,68.40,116,63.60,100,60.20,103,64.50,37,66.20,491,5,100.00
9/14/2022 10:35,72.10,133,67.60,109,61.80,104,62.80,118,64.70,42,66.20,506,5,100.00
9/14/2022 10:40,72.30,128,68.60,123,64.90,99,63.80,101,63.40,39,67.40,490,5,100.00
9/14/2022 10:45,73.10,131,68.90,105,64.40,98,62.00,99,62.30,58,67.00,491,5,100.00
9/14/2022 10:50,73.30,137,67.90,122,61.60,101,60.20,113,62.40,58,65.90,531,5,100.00
9/14/2022 10:55,72.80,107,68.00,108,64.80,85,60.40,120,64.60,48,66.20,468,5,100.00
9/14/2022 11:00,72.40,128,68.40,118,66.70,88,60.20,97,65.50,54,67.20,485,5,100.00
9/14/2022 11:05,74.40,99,68.70,102,66.30,86,59.40,95,63.80,54,66.90,436,5,100.00
9/14/2022 11:10,74.30,118,69.30,107,61.10,76,59.10,115,64.70,46,66.20,462,5,100.00
9/14/2022 11:15,74.40,105,69.30,106,62.70,98,62.50,101,66.10,59,67.20,469,5,100.00
9/14/2022 11:20,73.30,110,67.00,117,64.50,83,61.60,108,63.60,50,66.40,468,5,100.00
9/14/2022 11:25,72.70,109,67.60,106,66.50,107,64.80,101,65.50,59,67.70,482,5,100.00
9/14/2022 11:30,72.50,114,67.30,107,66.10,92,64.80,126,65.80,31,67.60,470,5,100.00
9/14/2022 11:35,72.60,122,66.20,112,66.20,99,62.40,131,65.20,43,66.70,507,5,100.00
9/14/2022 11:40,73.10,118,67.70,119,63.00,84,61.90,106,67.00,61,66.80,488,5,100.00
9/14/2022 11:45,72.10,102,67.70,105,62.40,93,60.20,109,64.60,41,65.50,450,5,100.00
9/14/2022 11:50,72.80,132,67.20,98,62.70,85,60.90,138,63.90,45,65.90,498,5,100.00
9/14/2022 11:55,73.50,80,68.90,111,65.50,86,62.90,112,64.10,55,67.00,444,5,100.00
9/14/2022 12:00,74.10,105,69.90,78,61.10,73,61.30,98,63.90,37,66.70,391,5,100.00
9/14/2022 12:05,74.50,75,70.80,88,62.90,91,61.40,104,61.90,47,66.30,405,5,100.00
9/14/2022 12:10,74.70,90,70.40,93,64.40,95,64.50,109,65.10,52,67.90,439,5,100.00
9/14/2022 12:15,73.90,120,70.50,101,67.50,88,64.10,102,64.40,42,68.80,453,5,100.00
9/14/2022 12:20,72.70,112,68.20,118,65.00,93,59.40,106,63.50,58,66.10,487,5,100.00
9/14/2022 12:25,72.90,97,67.30,104,65.70,84,57.40,105,64.30,58,65.50,448,5,100.00
9/14/2022 12:30,72.70,106,69.20,113,63.30,100,56.50,126,63.10,64,64.90,509,5,100.00
9/14/2022 12:35,73.00,117,68.90,105,62.40,90,56.80,109,61.80,47,65.10,468,5,100.00
9/14/2022 12:40,73.50,115,70.80,107,62.40,89,60.50,115,63.10,51,66.60,477,5,100.00
9/14/2022 12:45,74.10,100,71.00,99,66.10,77,61.50,101,64.40,59,67.80,436,5,100.00
9/14/2022 12:50,72.90,105,69.80,101,65.10,88,61.50,124,63.40,59,66.70,477,5,100.00
9/14/2022 12:55,72.40,108,68.40,91,63.40,90,62.70,123,64.70,47,66.50,459,5,100.00
9/14/2022 13:00,73.70,96,70.30,93,63.80,84,62.30,108,65.00,57,67.10,438,5,100.00
9/14/2022 13:05,74.00,102,70.80,90,66.60,77,63.00,108,65.00,41,68.20,418,5,100.00
9/14/2022 13:10,74.20,98,71.30,100,69.80,79,61.10,102,65.40,31,68.70,410,5,100.00
9/14/2022 13:15,74.40,107,67.90,101,68.60,89,61.00,121,66.90,45,67.60,463,5,100.00
9/14/2022 13:20,74.20,115,68.80,103,67.50,87,63.00,112,64.70,48,68.10,465,5,100.00
9/14/2022 13:25,74.20,86,69.90,92,67.10,80,63.30,115,65.30,44,67.90,417,5,100.00
9/14/2022 13:30,75.10,106,70.70,107,66.00,82,64.10,118,66.20,44,68.70,457,5,100.00
9/14/2022 13:35,74.70,117,71.70,109,68.60,82,64.50,98,66.50,45,69.80,451,5,100.00
9/14/2022 13:40,74.30,123,71.20,91,67.40,78,64.50,103,66.40,39,69.40,434,5,100.00
9/14/2022 13:45,73.90,107,70.00,116,67.50,101,62.90,109,66.60,59,68.40,492,5,100.00
9/14/2022 13:50,73.20,112,69.60,105,65.10,81,62.40,112,65.00,42,67.50,452,5,100.00
9/14/2022 13:55,70.50,109,69.20,101,64.50,92,61.30,78,62.10,47,66.30,427,5,100.00
9/14/2022 14:00,72.90,96,68.30,98,63.80,86,62.70,98,63.20,49,66.60,427,5,100.00
9/14/2022 14:05,73.20,93,70.50,105,64.80,88,64.10,99,61.20,44,67.50,429,5,100.00
9/14/2022 14:10,73.80,91,69.30,92,66.60,71,63.20,112,60.80,58,67.00,424,5,100.00
9/14/2022 14:15,73.40,126,68.70,124,67.60,93,62.80,115,61.20,62,67.40,520,5,100.00
9/14/2022 14:20,74.00,97,70.40,104,67.70,85,61.80,105,63.70,48,67.90,439,5,100.00
9/14/2022 14:25,73.00,122,69.80,103,68.70,89,61.80,107,60.40,52,67.60,473,5,100.00
9/14/2022 14:30,73.50,119,70.20,108,67.00,85,62.70,108,62.80,61,67.80,481,5,100.00
9/14/2022 14:35,73.50,113,69.30,121,65.70,91,62.00,114,63.00,62,67.20,501,5,100.00
9/14/2022 14:40,72.20,112,69.30,116,63.20,97,61.10,114,62.10,66,66.00,505,5,100.00
9/14/2022 14:45,72.10,112,69.00,107,64.40,108,61.50,126,61.30,60,66.00,513,5,100.00
9/14/2022 14:50,72.50,116,69.10,100,66.80,93,62.90,115,62.90,58,67.20,482,5,100.00
9/14/2022 14:55,72.90,100,67.20,102,66.60,92,61.90,102,64.60,54,66.80,450,5,100.00
9/14/2022 15:00,73.40,124,68.70,107,69.20,90,63.90,100,63.00,62,68.30,483,5,100.00
9/14/2022 15:05,74.20,98,68.60,106,68.50,93,63.30,108,63.60,65,67.80,470,5,100.00
9/14/2022 15:10,73.90,112,68.80,122,66.80,101,63.40,118,59.50,81,66.90,534,5,100.00
9/14/2022 15:15,72.20,123,68.40,110,65.90,91,59.10,92,61.50,53,66.30,469,5,100.00
9/14/2022 15:20,72.80,118,68.80,115,65.30,66,59.70,111,61.70,70,66.20,480,5,100.00
9/14/2022 15:25,72.70,121,70.00,97,65.30,100,62.40,114,64.60,57,67.30,489,5,100.00
9/14/2022 15:30,73.10,92,71.20,101,67.60,84,65.50,109,66.20,54,68.90,440,5,100.00
9/14/2022 15:35,72.20,112,70.80,110,64.80,96,64.00,102,65.30,68,67.80,488,5,100.00
9/14/2022 15:40,72.30,116,71.10,122,67.70,93,64.40,117,63.30,64,68.20,512,5,100.00
9/14/2022 15:45,73.30,100,69.50,89,67.20,98,64.60,107,65.00,67,68.00,461,5,100.00
9/14/2022 15:50,72.30,140,69.60,111,64.80,99,62.70,138,63.90,71,67.00,559,5,100.00
9/14/2022 15:55,73.50,109,68.60,100,68.70,98,63.90,125,64.20,65,67.90,497,5,100.00
9/14/2022 16:00,74.00,109,68.40,104,69.40,90,64.60,134,64.70,76,68.20,513,5,100.00
9/14/2022 16:05,73.00,102,69.90,103,70.10,85,62.70,123,64.70,60,68.10,473,5,100.00
9/14/2022 16:10,73.40,107,70.70,118,69.30,100,62.70,135,64.30,74,68.10,534,5,100.00
9/14/2022 16:15,74.70,118,70.70,97,69.30,90,64.30,102,61.60,65,68.80,472,5,100.00
9/14/2022 16:20,73.90,116,71.60,121,70.50,101,62.90,109,62.30,67,68.80,514,5,100.00
9/14/2022 16:25,72.60,130,70.40,132,69.50,106,63.40,117,62.70,85,68.10,570,5,100.00
9/14/2022 16:30,72.70,145,69.20,117,69.30,100,64.00,129,61.90,59,68.10,550,5,100.00
9/14/2022 16:35,73.00,132,69.70,118,70.30,85,64.30,115,62.50,84,68.30,534,5,100.00
9/14/2022 16:40,71.70,162,68.60,136,68.30,98,63.00,132,62.50,96,67.20,624,5,100.00
9/14/2022 16:45,71.80,133,69.40,140,68.60,106,64.00,125,65.70,78,68.10,582,5,100.00
9/14/2022 16:50,72.00,133,69.80,151,69.40,109,63.80,112,65.10,85,68.40,590,5,100.00
9/14/2022 16:55,69.70,137,66.60,120,65.70,104,60.50,140,64.20,67,65.40,568,5,100.00
9/14/2022 17:00,71.50,121,67.00,117,67.60,111,62.50,115,64.20,65,66.80,529,5,100.00
9/14/2022 17:05,71.50,125,68.20,123,67.50,112,63.60,113,64.90,69,67.40,542,5,100.00
9/14/2022 17:10,71.20,151,68.00,133,68.30,114,63.90,122,64.20,66,67.60,586,5,100.00
9/14/2022 17:15,71.20,161,68.10,142,67.80,107,62.70,129,64.70,58,67.40,597,5,100.00
9/14/2022 17:20,70.80,170,68.60,142,67.50,121,63.00,160,64.50,73,67.20,666,5,100.00
9/14/2022 17:25,70.90,157,67.30,133,68.00,109,62.50,134,62.80,83,66.70,616,5,100.00
9/14/2022 17:30,71.10,141,68.80,115,66.70,102,62.30,117,64.60,66,67.10,541,5,100.00
9/14/2022 17:35,71.90,150,70.30,123,65.50,110,62.10,136,66.30,57,67.50,576,5,100.00
9/14/2022 17:40,73.50,122,71.00,119,65.70,103,62.70,125,65.70,60,68.00,529,5,100.00
9/14/2022 17:45,73.30,127,70.50,121,67.50,109,62.00,120,62.70,72,67.70,549,5,100.00
9/14/2022 17:50,74.30,127,70.60,124,68.00,101,64.50,117,64.50,62,68.90,531,5,100.00
9/14/2022 17:55,74.20,105,70.70,99,68.00,87,64.80,117,64.40,54,68.80,462,5,100.00
9/14/2022 18:00,74.60,98,71.60,102,68.30,95,64.80,101,65.90,54,69.30,450,5,100.00
9/14/2022 18:05,75.30,104,72.00,109,68.30,76,65.20,122,65.80,51,69.70,462,5,100.00
9/14/2022 18:10,75.50,110,71.00,99,68.70,106,64.30,112,64.80,62,69.20,489,5,100.00
9/14/2022 18:15,74.90,89,72.00,104,71.50,85,65.60,108,65.00,55,70.00,441,5,100.00
9/14/2022 18:20,75.20,107,72.00,103,69.90,100,65.20,96,65.20,55,70.10,461,5,100.00
9/14/2022 18:25,76.50,94,71.40,95,72.40,83,65.40,96,65.40,57,70.60,425,5,100.00
9/14/2022 18:30,74.40,108,69.80,108,69.20,95,64.80,101,64.80,60,69.00,472,5,100.00
9/14/2022 18:35,74.90,92,71.40,98,69.80,84,66.00,94,64.90,52,69.80,420,5,100.00
9/14/2022 18:40,74.80,82,71.60,92,71.90,75,66.50,74,63.00,42,70.40,365,5,100.00
9/14/2022 18:45,75.50,93,72.10,93,72.30,79,66.70,104,65.00,50,70.70,419,5,100.00
9/14/2022 18:50,74.60,87,72.90,85,68.80,67,65.10,92,64.10,41,69.70,372,5,100.00
9/14/2022 18:55,76.90,74,73.10,84,68.50,75,64.70,88,64.30,34,70.00,355,5,100.00
